TOKEN_ID,TOKEN_NAME,Color,Meka Type,Helmet,Eyes,Mask,Jaws,Arms,Chest,Colors,Weapon,Material,Legendary,NUM_TRAITS,RARITY_SCORE,Rank
2022,Meka #2022,22.686015538290793,77.42462121212122,41.14351851851852,33.967760697964266,648.8920634920635,20.235719235719237,170.47623019182652,209.1058823529412,65.1062271062271,1.9992370854708796,141.94513888888886,9.204142744568276,15.433479311386288,1457.6200363759867,253
6484,Meka #6484,22.686015538290793,77.42462121212122,41.14351851851852,140.9662068965517,153.68496240601502,20.235719235719237,619.3969696969697,164.70668815471393,65.1062271062271,1.9992370854708796,114.99353023909987,9.204142744568276,15.433479311386288,1446.9813181456525,254
745,Meka #745,31.301837672281778,77.42462121212122,41.14351851851852,178.43823657791356,182.50089285714284,90.36295313881521,619.3969696969697,164.70668815471393,21.06792413935271,1.9992370854708796,3.7446368049830543,9.204142744568276,15.433479311386288,1436.7251379142378,255
300,Meka #300,22.686015538290793,77.42462121212122,167.67924528301887,55.064924568965516,75.84452690166975,20.235719235719237,63.203772418058136,30.248020717721047,65.1062271062271,640.7554858934169,151.40814814814814,9.204142744568276,51.77330293819656,1430.6341527061218,256
3361,Meka #3361,30.50761194029851,77.42462121212122,41.14351851851852,287.6861365235749,94.19400921658986,20.235719235719237,619.3969696969697,209.1058823529412,14.552774910113559,1.9992370854708796,3.7446368049830543,9.204142744568276,15.433479311386288,1424.6287395532552,257
559,Meka #559,27.923633879781423,18.286826213375086,17.357421875,31.60677284676047,21.19792584910552,10.183389796731767,26.28275684711328,10.342871600253005,14.552774910113559,440.5193965517241,432.59470899470904,9.204142744568276,356.09930313588853,1416.1519252451242,258
100,Meka #100,22.686015538290793,77.42462121212122,167.67924528301887,33.967760697964266,75.84452690166975,20.235719235719237,619.3969696969697,164.70668815471393,65.1062271062271,1.9992370854708796,141.94513888888886,9.204142744568276,15.433479311386288,1415.6297718570092,259
1831,Meka #1831,86.2451476793249,77.42462121212122,20.57175925925926,178.43823657791356,63.135444015444016,20.235719235719237,619.3969696969697,30.248020717721047,65.0337257397391,1.9992370854708796,190.583682983683,9.204142744568276,51.77330293819656,1414.290009886131,260
3008,Meka #3008,23.990727699530517,18.286826213375086,138.859375,6.633703853955376,17.329461636286563,10.183389796731767,45.54389483065954,38.9112887873596,14.552774910113559,542.1777188328913,190.583682983683,9.204142744568276,356.09930313588853,1412.3562904250432,261
2980,Meka #2980,59.075433526011565,77.42462121212122,20.57175925925926,33.967760697964266,34.252366987850856,20.235719235719237,63.203772418058136,30.248020717721047,65.0337257397391,204.29885057471265,432.59470899470904,9.204142744568276,356.09930313588853,1406.2101852443232,262
689,Meka #689,23.990727699530517,42.851362683438154,25.684971098265898,26.953385639876046,27.289853137516687,62.64204719583206,25.916191200710024,255.82102628285358,14.552774910113559,829.2129817444219,3.7446368049830543,9.204142744568276,51.77330293819656,1399.6374040803064,263
6084,Meka #6084,59.075433526011565,56.464364640883986,81.53211009174312,95.24743709226468,36.84560612888688,16.446813646604443,39.45203628643119,157.1710880430604,65.0337257397391,201.38029556650244,225.23526170798897,9.204142744568276,356.09930313588853,1399.1876183505735,264
1170,Meka #1170,464.5477272727273,18.286826213375086,17.357421875,6.633703853955376,21.19792584910552,24.529101164046565,147.475468975469,24.51292198836721,65.0337257397391,542.1777188328913,3.7446368049830543,9.204142744568276,51.77330293819656,1396.4746242524243,265
1882,Meka #1882,27.923633879781423,77.42462121212122,41.14351851851852,89.78739292773996,63.135444015444016,20.235719235719237,63.203772418058136,30.248020717721047,14.552774910113559,169.83880348982134,432.59470899470904,9.204142744568276,356.09930313588853,1395.3918562002043,266
4076,Meka #4076,22.686015538290793,77.42462121212122,41.14351851851852,55.064924568965516,75.84452690166975,20.235719235719237,619.3969696969697,164.70668815471393,65.1062271062271,1.9992370854708796,227.11222222222224,9.204142744568276,15.433479311386288,1395.3582922968435,267
1106,Meka #1106,42.4950103950104,77.42462121212122,20.57175925925926,89.78739292773996,94.19400921658986,20.235719235719237,63.203772418058136,209.1058823529412,14.552774910113559,201.38029556650244,190.583682983683,9.204142744568276,356.09930313588853,1388.8383663581951,268
2019,Meka #2019,27.923633879781423,42.851362683438154,28.212698412698412,26.953385639876046,96.5293978748524,253.5992555831266,25.916191200710024,24.265566569715677,14.552774910113559,783.1455938697318,3.7446368049830543,9.204142744568276,51.77330293819656,1388.671943111792,269
7253,Meka #7253,42.4950103950104,77.42462121212122,41.14351851851852,287.6861365235749,153.68496240601502,90.36295313881521,619.3969696969697,30.248020717721047,14.552774910113559,1.9992370854708796,3.7446368049830543,9.204142744568276,15.433479311386288,1387.3764634652682,270
6461,Meka #6461,59.075433526011565,18.286826213375086,17.357421875,115.54607122668175,11.587358276643991,24.529101164046565,147.475468975469,24.51292198836721,65.0337257397391,102.89504153032972,432.59470899470904,9.204142744568276,356.09930313588853,1384.19752539083,271
5140,Meka #5140,31.301837672281778,42.851362683438154,48.82967032967033,26.953385639876046,27.289853137516687,33.17121064589419,25.178738605567872,24.265566569715677,208.57244897959183,107.60779152408527,432.59470899470904,9.204142744568276,356.09930313588853,1373.9200206628036,272
47,Meka #47,888.6999999999999,56.464364640883986,20.764018691588785,52.59933093154915,68.30442773600667,16.446813646604443,139.7136021872864,31.935161315522226,65.0337257397391,1.9992370854708796,3.7446368049830543,9.204142744568276,15.433479311386288,1370.3429408355892,273
5928,Meka #5928,16.948673300165837,56.464364640883986,32.91481481481482,20.63926894532236,58.99018759018758,74.51731680641635,39.45203628643119,70.1083862116275,14.552774910113559,185.4818511796733,432.59470899470904,9.204142744568276,356.09930313588853,1367.9678295608023,274
1405,Meka #1405,22.686015538290793,42.851362683438154,28.212698412698412,11.545143889971476,27.289853137516687,141.65003465003468,25.916191200710024,42.94138655462185,65.1062271062271,783.1455938697318,114.99353023909987,9.204142744568276,51.77330293819656,1367.3154829651057,275
4646,Meka #4646,22.686015538290793,42.851362683438154,28.212698412698412,11.545143889971476,56.425396825396824,62.64204719583206,25.916191200710024,42.94138655462185,65.1062271062271,829.2129817444219,114.99353023909987,9.204142744568276,51.77330293819656,1363.5104270734732,276
1062,Meka #1062,22.686015538290793,18.286826213375086,197.48888888888888,6.633703853955376,11.587358276643991,10.183389796731767,45.54389483065954,38.9112887873596,65.1062271062271,741.9274047186932,141.94513888888886,9.204142744568276,51.77330293819656,1361.277582582479,277
4005,Meka #4005,22.686015538290793,18.286826213375086,83.05607476635514,69.785250938887,69.94046193327631,32.82495583748194,147.475468975469,38.9112887873596,65.1062271062271,102.89504153032972,648.8920634920635,9.204142744568276,51.77330293819656,1360.83712080188,278
5366,Meka #5366,22.686015538290793,77.42462121212122,167.67924528301887,33.967760697964266,153.68496240601502,20.235719235719237,619.3969696969697,30.248020717721047,65.1062271062271,1.9992370854708796,141.94513888888886,9.204142744568276,15.433479311386288,1359.0115399243616,279
1174,Meka #1174,33.78528925619835,18.286826213375086,138.859375,115.54607122668175,11.587358276643991,38.82260208926876,26.28275684711328,10.342871600253005,14.552774910113559,486.090368608799,91.76251402918069,9.204142744568276,356.09930313588853,1351.2222539380841,280
8297,Meka #8297,888.6999999999999,42.851362683438154,25.684971098265898,112.77296551724137,27.289853137516687,79.81296368606014,52.34340588988476,24.265566569715677,65.0337257397391,1.9992370854708796,3.7446368049830543,9.204142744568276,15.433479311386288,1349.1363102682703,281
6078,Meka #6078,22.686015538290793,77.42462121212122,93.54736842105262,55.064924568965516,34.252366987850856,20.235719235719237,619.3969696969697,30.248020717721047,65.1062271062271,1.9992370854708796,302.8162962962963,9.204142744568276,15.433479311386288,1347.4153889226397,282
1235,Meka #1235,888.6999999999999,77.42462121212122,20.57175925925926,33.967760697964266,140.72358003442338,20.235719235719237,39.45203628643119,30.248020717721047,65.0337257397391,1.9992370854708796,3.7446368049830543,9.204142744568276,15.433479311386288,1346.7387191297871,283
1031,Meka #1031,27.923633879781423,42.851362683438154,11.693421052631578,11.545143889971476,14.038530219780219,57.38377316114543,25.178738605567872,91.43413106687542,14.552774910113559,251.72536945812809,432.59470899470904,9.204142744568276,356.09930313588853,1346.225033802599,284
6592,Meka #6592,34.703056027164685,56.464364640883986,81.53211009174312,20.63926894532236,87.16460554371001,90.36295313881521,41.29313131313131,120.84008276677505,21.06792413935271,201.38029556650244,225.23526170798897,9.204142744568276,356.09930313588853,1345.9864997618467,285
4146,Meka #4146,33.78528925619835,18.286826213375086,67.32575757575758,6.633703853955376,52.376937860345926,56.76228825326299,13.104308244646749,38.9112887873596,14.552774910113559,486.090368608799,190.583682983683,9.204142744568276,356.09930313588853,1343.716672427954,286
5170,Meka #5170,31.301837672281778,77.42462121212122,93.54736842105262,140.9662068965517,153.68496240601502,20.235719235719237,122.24940191387559,30.248020717721047,65.0337257397391,542.1777188328913,3.7446368049830543,9.204142744568276,51.77330293819656,1341.5916655357166,287
6731,Meka #6731,31.301837672281778,56.464364640883986,91.61855670103093,20.63926894532236,135.81461794019933,16.446813646604443,111.9392113910186,157.1710880430604,14.552774910113559,640.7554858934169,3.7446368049830543,9.204142744568276,51.77330293819656,1341.4261022716803,288
5190,Meka #5190,24.715961305925028,42.851362683438154,48.82967032967033,26.953385639876046,14.038530219780219,182.82737030411448,25.916191200710024,24.265566569715677,21.06792413935271,130.5242656449553,432.59470899470904,9.204142744568276,356.09930313588853,1339.888382912704,289
4903,Meka #4903,31.301837672281778,77.42462121212122,20.57175925925926,33.967760697964266,34.252366987850856,20.235719235719237,39.45203628643119,164.70668815471393,14.552774910113559,100.69014778325122,432.59470899470904,9.204142744568276,356.09930313588853,1335.0538670748724,290
4560,Meka #4560,27.923633879781423,77.42462121212122,58.46710526315789,178.43823657791356,75.84452690166975,90.36295313881521,619.3969696969697,30.248020717721047,21.06792413935271,1.9992370854708796,91.76251402918069,9.204142744568276,51.77330293819656,1333.9131883249192,291
7355,Meka #7355,24.715961305925028,18.286826213375086,41.72300469483568,17.70932247444117,91.25044642857142,38.82260208926876,13.104308244646749,10.342871600253005,208.57244897959183,313.2582375478927,190.583682983683,9.204142744568276,356.09930313588853,1333.6731584429413,292
5667,Meka #5667,27.923633879781423,42.851362683438154,11.693421052631578,11.545143889971476,14.038530219780219,57.38377316114543,52.34340588988476,42.94138655462185,21.06792413935271,251.72536945812809,432.59470899470904,9.204142744568276,356.09930313588853,1331.4121058039016,293
6351,Meka #6351,22.686015538290793,77.42462121212122,41.14351851851852,89.78739292773996,63.135444015444016,149.74432234432237,63.203772418058136,209.1058823529412,65.1062271062271,261.0485312899106,227.11222222222224,9.204142744568276,51.77330293819656,1330.4753956285613,294
3461,Meka #3461,23.990727699530517,42.851362683438154,11.693421052631578,11.545143889971476,96.5293978748524,86.86825329366768,52.34340588988476,91.43413106687542,65.0337257397391,783.1455938697318,3.7446368049830543,9.204142744568276,51.77330293819656,1330.1572455480707,295
4050,Meka #4050,16.948673300165837,77.42462121212122,82.28703703703704,55.064924568965516,94.19400921658986,20.235719235719237,39.45203628643119,30.248020717721047,14.552774910113559,100.69014778325122,432.59470899470904,9.204142744568276,356.09930313588853,1328.9961191432815,296
1248,Meka #1248,27.923633879781423,42.851362683438154,11.693421052631578,11.545143889971476,14.038530219780219,182.82737030411448,25.178738605567872,91.43413106687542,14.552774910113559,107.60779152408527,432.59470899470904,9.204142744568276,356.09930313588853,1327.5510530115253,297
6845,Meka #6845,22.686015538290793,77.42462121212122,41.14351851851852,287.6861365235749,34.252366987850856,20.235719235719237,122.24940191387559,30.248020717721047,65.1062271062271,261.0485312899106,302.8162962962963,9.204142744568276,51.77330293819656,1325.8743010228711,298
465,Meka #465,22.686015538290793,42.851362683438154,28.212698412698412,11.545143889971476,56.425396825396824,141.65003465003468,25.916191200710024,255.82102628285358,65.1062271062271,1.9992370854708796,648.8920634920635,9.204142744568276,15.433479311386288,1325.74301922311,299
4135,Meka #4135,24.715961305925028,42.851362683438154,11.693421052631578,11.545143889971476,56.425396825396824,253.5992555831266,25.916191200710024,24.265566569715677,21.06792413935271,783.1455938697318,3.7446368049830543,9.204142744568276,51.77330293819656,1319.9478996077478,300
2534,Meka #2534,31.301837672281778,77.42462121212122,93.54736842105262,140.9662068965517,63.135444015444016,90.36295313881521,170.47623019182652,30.248020717721047,14.552774910113559,542.1777188328913,3.7446368049830543,9.204142744568276,51.77330293819656,1318.915258496567,301
3013,Meka #3013,16.948673300165837,77.42462121212122,41.14351851851852,287.6861365235749,34.252366987850856,20.235719235719237,39.45203628643119,30.248020717721047,65.0337257397391,640.7554858934169,3.7446368049830543,9.204142744568276,51.77330293819656,1317.9023869030068,302
5451,Meka #5451,59.075433526011565,42.851362683438154,25.684971098265898,26.953385639876046,197.96707021791767,141.65003465003468,25.916191200710024,42.94138655462185,65.0337257397391,130.5242656449553,190.583682983683,9.204142744568276,356.09930313588853,1314.4849558197102,303
359,Meka #359,22.686015538290793,77.42462121212122,93.54736842105262,55.064924568965516,648.8920634920635,20.235719235719237,122.24940191387559,30.248020717721047,65.1062271062271,1.9992370854708796,151.40814814814814,9.204142744568276,15.433479311386288,1313.4993694956102,304
1201,Meka #1201,23.990727699530517,18.286826213375086,17.357421875,83.90845648604268,21.19792584910552,32.82495583748194,26.28275684711328,38.9112887873596,21.06792413935271,231.0921424533635,432.59470899470904,9.204142744568276,356.09930313588853,1312.8185810628906,305
3442,Meka #3442,27.923633879781423,56.464364640883986,306.44827586206895,52.59933093154915,68.30442773600667,16.446813646604443,81.49960127591706,31.935161315522226,14.552774910113559,100.69014778325122,190.583682983683,9.204142744568276,356.09930313588853,1312.7516608458386,306
841,Meka #841,114.83202247191011,18.286826213375086,41.72300469483568,63.49829139484312,30.981583933308073,10.183389796731767,13.104308244646749,10.342871600253005,65.0337257397391,486.090368608799,91.76251402918069,9.204142744568276,356.09930313588853,1311.1423526080791,307
7543,Meka #7543,30.50761194029851,77.42462121212122,58.46710526315789,33.967760697964266,648.8920634920635,20.235719235719237,63.203772418058136,209.1058823529412,14.552774910113559,1.9992370854708796,91.76251402918069,9.204142744568276,51.77330293819656,1311.096508319854,308
1358,Meka #1358,24.715961305925028,18.286826213375086,104.55294117647058,115.54607122668175,53.57824377457405,38.82260208926876,26.28275684711328,10.342871600253005,21.06792413935271,440.5193965517241,91.76251402918069,9.204142744568276,356.09930313588853,1310.7815548343758,309
3425,Meka #3425,42.4950103950104,77.42462121212122,20.57175925925926,89.78739292773996,153.68496240601502,20.235719235719237,63.203772418058136,30.248020717721047,14.552774910113559,204.29885057471265,225.23526170798897,9.204142744568276,356.09930313588853,1307.0415916449163,310
333,Meka #333,16.948673300165837,42.851362683438154,11.693421052631578,11.545143889971476,76.34024276377218,33.17121064589419,25.916191200710024,24.265566569715677,14.552774910113559,251.72536945812809,432.59470899470904,9.204142744568276,356.09930313588853,1306.9081113497066,311
4326,Meka #4326,22.686015538290793,77.42462121212122,41.14351851851852,33.967760697964266,182.50089285714284,90.36295313881521,619.3969696969697,30.248020717721047,65.1062271062271,1.9992370854708796,114.99353023909987,9.204142744568276,15.433479311386288,1304.467368864296,312
1567,Meka #1567,23.990727699530517,56.464364640883986,128.79710144927537,20.63926894532236,135.81461794019933,90.36295313881521,41.29313131313131,31.935161315522226,14.552774910113559,169.83880348982134,225.23526170798897,9.204142744568276,356.09930313588853,1304.227612431061,313
5985,Meka #5985,31.301837672281778,56.464364640883986,128.79710144927537,148.38548094373863,68.30442773600667,16.446813646604443,111.9392113910186,70.1083862116275,65.0337257397391,542.1777188328913,3.7446368049830543,9.204142744568276,51.77330293819656,1303.6811507518153,314
6330,Meka #6330,22.686015538290793,18.286826213375086,17.357421875,6.633703853955376,43.09984185556141,38.82260208926876,147.475468975469,24.51292198836721,65.1062271062271,741.9274047186932,114.99353023909987,9.204142744568276,51.77330293819656,1301.8794101360727,315
1868,Meka #1868,31.301837672281778,56.464364640883986,306.44827586206895,20.63926894532236,36.84560612888688,16.446813646604443,139.7136021872864,70.1083862116275,14.552774910113559,542.1777188328913,3.7446368049830543,9.204142744568276,51.77330293819656,1299.4207315257152,316
1307,Meka #1307,34.703056027164685,18.286826213375086,60.0472972972973,6.633703853955376,11.587358276643991,24.529101164046565,13.104308244646749,10.342871600253005,21.06792413935271,542.1777188328913,190.583682983683,9.204142744568276,356.09930313588853,1298.3672945137666,317
1907,Meka #1907,22.686015538290793,18.286826213375086,83.05607476635514,31.60677284676047,11.587358276643991,10.183389796731767,14.735851777088891,10.342871600253005,65.1062271062271,741.9274047186932,227.11222222222224,9.204142744568276,51.77330293819656,1297.6084605454066,318
6475,Meka #6475,888.6999999999999,42.851362683438154,11.693421052631578,11.545143889971476,14.038530219780219,182.82737030411448,25.178738605567872,24.265566569715677,65.0337257397391,1.9992370854708796,3.7446368049830543,9.204142744568276,15.433479311386288,1296.5153550113669,319
4250,Meka #4250,86.2451476793249,77.42462121212122,167.67924528301887,33.967760697964266,34.252366987850856,20.235719235719237,619.3969696969697,209.1058823529412,14.552774910113559,1.9992370854708796,3.7446368049830543,9.204142744568276,15.433479311386288,1293.241984002432,320
688,Meka #688,16.948673300165837,77.42462121212122,20.57175925925926,55.064924568965516,94.19400921658986,149.74432234432237,39.45203628643119,30.248020717721047,14.552774910113559,204.29885057471265,225.23526170798897,9.204142744568276,356.09930313588853,1293.0386999788482,321
1987,Meka #1987,33.78528925619835,77.42462121212122,41.14351851851852,33.967760697964266,153.68496240601502,20.235719235719237,619.3969696969697,30.248020717721047,14.552774910113559,201.38029556650244,3.7446368049830543,9.204142744568276,51.77330293819656,1290.542014705591,322
6717,Meka #6717,42.4950103950104,77.42462121212122,41.14351851851852,140.9662068965517,94.19400921658986,20.235719235719237,619.3969696969697,209.1058823529412,14.552774910113559,1.9992370854708796,3.7446368049830543,9.204142744568276,15.433479311386288,1289.896208380944,323
612,Meka #612,42.4950103950104,77.42462121212122,41.14351851851852,287.6861365235749,75.84452690166975,20.235719235719237,619.3969696969697,30.248020717721047,65.0337257397391,1.9992370854708796,3.7446368049830543,9.204142744568276,15.433479311386288,1289.8897448874525,324
5852,Meka #5852,16.948673300165837,77.42462121212122,41.14351851851852,33.967760697964266,63.135444015444016,20.235719235719237,63.203772418058136,164.70668815471393,14.552774910113559,201.38029556650244,225.23526170798897,9.204142744568276,356.09930313588853,1287.237975617767,325
808,Meka #808,59.075433526011565,18.286826213375086,20.289954337899545,6.633703853955376,11.587358276643991,15.16215414286774,14.735851777088891,38.9112887873596,65.0337257397391,238.9257744009351,432.59470899470904,9.204142744568276,356.09930313588853,1286.5402259310417,326
454,Meka #454,24.715961305925028,18.286826213375086,35.126482213438734,17.70932247444117,43.09984185556141,56.76228825326299,147.475468975469,24.51292198836721,21.06792413935271,440.5193965517241,91.76251402918069,9.204142744568276,356.09930313588853,1286.342393880555,327
2645,Meka #2645,59.075433526011565,56.464364640883986,32.91481481481482,95.24743709226468,135.81461794019933,74.51731680641635,39.45203628643119,70.1083862116275,65.0337257397391,100.69014778325122,190.583682983683,9.204142744568276,356.09930313588853,1285.2054097057794,328
4119,Meka #4119,24.715961305925028,77.42462121212122,41.14351851851852,55.064924568965516,140.72358003442338,149.74432234432237,39.45203628643119,30.248020717721047,21.06792413935271,640.7554858934169,3.7446368049830543,9.204142744568276,51.77330293819656,1285.0624775089457,329
604,Meka #604,31.301837672281778,77.42462121212122,58.46710526315789,178.43823657791356,34.252366987850856,20.235719235719237,63.203772418058136,30.248020717721047,14.552774910113559,185.4818511796733,225.23526170798897,9.204142744568276,356.09930313588853,1284.1450137630563,330
5959,Meka #5959,27.923633879781423,42.851362683438154,42.72596153846154,26.953385639876046,56.425396825396824,110.7264355362947,25.178738605567872,42.94138655462185,65.0337257397391,251.72536945812809,225.23526170798897,9.204142744568276,356.09930313588853,1283.0241040497515,331
6819,Meka #6819,31.301837672281778,18.286826213375086,197.48888888888888,6.633703853955376,21.19792584910552,10.183389796731767,147.475468975469,24.51292198836721,14.552774910113559,741.9274047186932,3.7446368049830543,9.204142744568276,51.77330293819656,1278.2832253547292,332
107,Meka #107,33.78528925619835,77.42462121212122,20.57175925925926,33.967760697964266,34.252366987850856,20.235719235719237,39.45203628643119,209.1058823529412,14.552774910113559,204.29885057471265,225.23526170798897,9.204142744568276,356.09930313588853,1278.1857683617575,333
313,Meka #313,23.990727699530517,18.286826213375086,104.55294117647058,17.70932247444117,36.96220614828209,38.82260208926876,13.104308244646749,10.342871600253005,14.552774910113559,542.1777188328913,91.76251402918069,9.204142744568276,356.09930313588853,1277.5682592989103,334
3172,Meka #3172,22.686015538290793,18.286826213375086,35.126482213438734,69.785250938887,17.329461636286563,15.16215414286774,40.13371293932848,52.390362681020115,65.1062271062271,231.0921424533635,648.8920634920635,9.204142744568276,51.77330293819656,1276.9681450379135,335
3665,Meka #3665,888.6999999999999,56.464364640883986,20.764018691588785,20.63926894532236,68.30442773600667,16.446813646604443,39.45203628643119,70.1083862116275,65.0337257397391,1.9992370854708796,3.7446368049830543,9.204142744568276,15.433479311386288,1276.2945378446123,336
4897,Meka #4897,30.50761194029851,56.464364640883986,91.61855670103093,52.59933093154915,36.84560612888688,146.9453630481668,81.49960127591706,157.1710880430604,14.552774910113559,542.1777188328913,3.7446368049830543,9.204142744568276,51.77330293819656,1275.1040989405465,337
363,Meka #363,30.50761194029851,56.464364640883986,116.93421052631578,20.63926894532236,68.30442773600667,16.446813646604443,139.7136021872864,31.935161315522226,14.552774910113559,185.4818511796733,225.23526170798897,9.204142744568276,356.09930313588853,1271.5187946164729,338
7000,Meka #7000,16.948673300165837,56.464364640883986,91.61855670103093,223.75588396278053,21.549920927780704,16.446813646604443,41.29313131313131,31.935161315522226,65.0337257397391,640.7554858934169,3.7446368049830543,9.204142744568276,51.77330293819656,1270.5237999288038,339
285,Meka #285,888.6999999999999,42.851362683438154,48.82967032967033,11.545143889971476,76.34024276377218,57.38377316114543,25.178738605567872,24.265566569715677,65.0337257397391,1.9992370854708796,3.7446368049830543,9.204142744568276,15.433479311386288,1270.5097196894285,340
2756,Meka #2756,16.948673300165837,56.464364640883986,20.764018691588785,176.20775862068965,21.549920927780704,74.51731680641635,39.45203628643119,157.1710880430604,14.552774910113559,100.69014778325122,225.23526170798897,9.204142744568276,356.09930313588853,1268.8568075988276,341
5241,Meka #5241,59.075433526011565,56.464364640883986,116.93421052631578,20.63926894532236,36.84560612888688,16.446813646604443,139.7136021872864,31.935161315522226,14.552774910113559,185.4818511796733,225.23526170798897,9.204142744568276,356.09930313588853,1268.6277945950662,342
2332,Meka #2332,16.948673300165837,77.42462121212122,41.14351851851852,33.967760697964266,648.8920634920635,149.74432234432237,39.45203628643119,209.1058823529412,21.06792413935271,1.9992370854708796,3.7446368049830543,9.204142744568276,15.433479311386288,1268.1282982902894,343
1525,Meka #1525,16.948673300165837,18.286826213375086,20.289954337899545,63.49829139484312,25.955682539682538,32.82495583748194,40.13371293932848,52.390362681020115,14.552774910113559,183.07299596954766,432.59470899470904,9.204142744568276,356.09930313588853,1265.8523849986236,344
603,Meka #603,16.948673300165837,77.42462121212122,20.57175925925926,140.9662068965517,34.252366987850856,20.235719235719237,39.45203628643119,209.1058823529412,14.552774910113559,100.69014778325122,225.23526170798897,9.204142744568276,356.09930313588853,1264.738895812851,345
2630,Meka #2630,23.990727699530517,77.42462121212122,41.14351851851852,178.43823657791356,648.8920634920635,20.235719235719237,63.203772418058136,164.70668815471393,14.552774910113559,1.9992370854708796,3.7446368049830543,9.204142744568276,15.433479311386288,1262.9696181651607,346
1125,Meka #1125,34.703056027164685,77.42462121212122,58.46710526315789,55.064924568965516,34.252366987850856,90.36295313881521,63.203772418058136,30.248020717721047,21.06792413935271,204.29885057471265,225.23526170798897,9.204142744568276,356.09930313588853,1259.6323026363657,347
4719,Meka #4719,23.990727699530517,18.286826213375086,17.357421875,17.70932247444117,91.25044642857142,32.82495583748194,13.104308244646749,24.51292198836721,21.06792413935271,542.1777188328913,91.76251402918069,9.204142744568276,356.09930313588853,1259.3485336432957,348
3433,Meka #3433,22.686015538290793,56.464364640883986,91.61855670103093,20.63926894532236,21.549920927780704,16.446813646604443,41.29313131313131,70.1083862116275,65.1062271062271,640.7554858934169,151.40814814814814,9.204142744568276,51.77330293819656,1259.0537647552292,349
7532,Meka #7532,42.4950103950104,56.464364640883986,20.764018691588785,95.24743709226468,87.16460554371001,16.446813646604443,41.29313131313131,31.935161315522226,14.552774910113559,261.0485312899106,225.23526170798897,9.204142744568276,356.09930313588853,1257.9505564271858,350
5357,Meka #5357,16.948673300165837,42.851362683438154,48.82967032967033,26.953385639876046,76.34024276377218,86.86825329366768,25.916191200710024,24.265566569715677,14.552774910113559,829.2129817444219,3.7446368049830543,9.204142744568276,51.77330293819656,1257.4611849232992,351
2122,Meka #2122,22.686015538290793,77.42462121212122,93.54736842105262,33.967760697964266,648.8920634920635,20.235719235719237,122.24940191387559,30.248020717721047,65.1062271062271,1.9992370854708796,114.99353023909987,9.204142744568276,15.433479311386288,1255.987587715561,352
6949,Meka #6949,22.686015538290793,42.851362683438154,28.212698412698412,11.545143889971476,27.289853137516687,357.3444055944056,25.916191200710024,255.82102628285358,65.1062271062271,130.5242656449553,227.11222222222224,9.204142744568276,51.77330293819656,1255.3868573960542,353
7900,Meka #7900,59.075433526011565,77.42462121212122,82.28703703703704,33.967760697964266,75.84452690166975,20.235719235719237,170.47623019182652,30.248020717721047,14.552774910113559,100.69014778325122,225.23526170798897,9.204142744568276,356.09930313588853,1255.3409798018813,354
5166,Meka #5166,23.990727699530517,42.851362683438154,28.212698412698412,11.545143889971476,108.14867724867725,253.5992555831266,25.916191200710024,24.265566569715677,14.552774910113559,130.5242656449553,225.23526170798897,9.204142744568276,356.09930313588853,1254.145371431383,355
985,Meka #985,16.948673300165837,77.42462121212122,20.57175925925926,33.967760697964266,153.68496240601502,90.36295313881521,39.45203628643119,30.248020717721047,14.552774910113559,185.4818511796733,225.23526170798897,9.204142744568276,356.09930313588853,1253.2341206967255,356
8739,Meka #8739,34.703056027164685,56.464364640883986,81.53211009174312,20.63926894532236,21.549920927780704,90.36295313881521,41.29313131313131,31.935161315522226,21.06792413935271,261.0485312899106,225.23526170798897,9.204142744568276,356.09930313588853,1251.1351294180727,357
4824,Meka #4824,22.686015538290793,42.851362683438154,28.212698412698412,11.545143889971476,27.289853137516687,141.65003465003468,25.916191200710024,42.94138655462185,65.1062271062271,130.5242656449553,648.8920634920635,9.204142744568276,51.77330293819656,1248.5926879932929,358
2013,Meka #2013,27.923633879781423,77.42462121212122,82.28703703703704,33.967760697964266,140.72358003442338,20.235719235719237,63.203772418058136,30.248020717721047,14.552774910113559,201.38029556650244,190.583682983683,9.204142744568276,356.09930313588853,1247.8343445735816,359
2011,Meka #2011,22.686015538290793,56.464364640883986,91.61855670103093,352.4155172413793,87.16460554371001,146.9453630481668,139.7136021872864,31.935161315522226,65.1062271062271,1.9992370854708796,227.11222222222224,9.204142744568276,15.433479311386288,1247.7984946861452,360
6102,Meka #6102,22.686015538290793,42.851362683438154,155.91228070175438,11.545143889971476,56.425396825396824,357.3444055944056,25.916191200710024,255.82102628285358,65.1062271062271,1.9992370854708796,227.11222222222224,9.204142744568276,15.433479311386288,1247.3571311866958,361
7601,Meka #7601,24.715961305925028,18.286826213375086,60.0472972972973,6.633703853955376,11.587358276643991,56.76228825326299,14.735851777088891,10.342871600253005,14.552774910113559,231.0921424533635,432.59470899470904,9.204142744568276,356.09930313588853,1246.6552308164446,362
859,Meka #859,30.50761194029851,77.42462121212122,20.57175925925926,178.43823657791356,648.8920634920635,20.235719235719237,63.203772418058136,30.248020717721047,21.06792413935271,1.9992370854708796,91.76251402918069,9.204142744568276,51.77330293819656,1245.3289257899237,363
